STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4800241,TX-227816,HARMONY SCIENCE ACADEMY (AUSTIN),480024000000,TX-227816-227816002,HARMONY SCIENCE ACADEMY-PFLUGERVILLE,95,9/23/2019 0:00
TEXAS,48,4800241,TX-227816,HARMONY SCIENCE ACADEMY (AUSTIN),480024000000,TX-227816-227816101,HARMONY SCHOOL OF EXCELLENCE - AUSTIN,90,9/23/2019 0:00
TEXAS,48,4800241,TX-227816,HARMONY SCIENCE ACADEMY (AUSTIN),480024000000,TX-227816-227816004,HARMONY SCHOOL OF POLITICAL SCIENCE & COMM-AUSTIN,50,9/23/2019 0:00
TEXAS,48,4800254,TX-220810,WESTLAKE ACADEMY CHARTER SCHOOL,480025000000,TX-220810-220810001,WESTLAKE ACADEMY,95,9/23/2019 0:00
TEXAS,48,4800258,TX-015827,SCHOOL OF SCIENCE AND TECHNOLOGY,480026000000,TX-015827-015827001,SCHOOL OF SCIENCE AND TECHNOLOGY,95,9/23/2019 0:00
TEXAS,48,4800264,TX-227820,KIPP AUSTIN PUBLIC SCHOOLS INC,480026000000,TX-227820-227820001,KIPP AUSTIN COLLEGIATE,95,9/23/2019 0:00
TEXAS,48,4800266,TX-015828,HARMONY SCIENCE ACAD (SAN ANTONIO),480027000000,TX-015828-015828001,HARMONY SCIENCE ACAD (SAN ANTONIO),95,9/23/2019 0:00
TEXAS,48,4800268,TX-015830,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,480027000000,TX-015830-015830001,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,95,9/23/2019 0:00
TEXAS,48,4800271,TX-057840,RICHLAND COLLEGIATE HIGH SCHOOL,480027000000,TX-057840-057840001,RICHLAND COLLEGIATE H S OF MATH SCIENCE ENGINEERIN,99,9/23/2019 0:00
TEXAS,48,4800272,TX-071806,HARMONY SCIENCE ACAD (EL PASO),480027000000,TX-071806-071806001,HARMONY SCIENCE ACAD (EL PASO),90,9/23/2019 0:00
TEXAS,48,4800272,TX-071806,HARMONY SCIENCE ACAD (EL PASO),480027000000,TX-071806-071806002,HARMONY SCHOOL OF INNOVATION - EL PASO,80,9/23/2019 0:00
TEXAS,48,4800274,TX-101858,HARMONY SCHOOL OF EXCELLENCE,480027000000,TX-101858-101858005,HARMONY SCHOOL OF DISCOVERY - HOUSTON,90,9/23/2019 0:00
TEXAS,48,4800274,TX-101858,HARMONY SCHOOL OF EXCELLENCE,480027000000,TX-101858-101858004,HARMONY SCHOOL OF ADVANCEMENT-HOUSTON,95,9/23/2019 0:00
TEXAS,48,4800278,TX-184801,CROSSTIMBERS ACADEMY,480028000000,TX-184801-184801001,CROSSTIMBERS ACADEMY,80,9/23/2019 0:00
TEXAS,48,4800292,TX-161807,HARMONY SCIENCE ACAD (WACO),480029000000,TX-161807-161807009,HARMONY SCIENCE ACADEMY - EULESS,80,9/23/2019 0:00
TEXAS,48,4800292,TX-161807,HARMONY SCIENCE ACAD (WACO),480029000000,TX-161807-161807003,HARMONY SCIENCE ACADEMY - DALLAS,95,9/23/2019 0:00
TEXAS,48,4800292,TX-161807,HARMONY SCIENCE ACAD (WACO),480029000000,TX-161807-161807010,HARMONY SCHOOL OF NATURE AND ATHLETICS - DALLAS,95,9/23/2019 0:00
TEXAS,48,4800292,TX-161807,HARMONY SCIENCE ACAD (WACO),480029000000,TX-161807-161807011,HARMONY SCHOOL OF INNOVATION - FORT WORTH,90,9/23/2019 0:00
TEXAS,48,4800292,TX-161807,HARMONY SCIENCE ACAD (WACO),480029000000,TX-161807-161807006,HARMONY SCHOOL OF INNOVATION - GARLAND,90,9/23/2019 0:00
TEXAS,48,4801400,TX-015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,480140000000,TX-015831-015831002,SCHOOL OF SCIENCE AND TECHNOLOGY CORPUS CHRISTI,80,9/23/2019 0:00
TEXAS,48,4801404,TX-130801,MEADOWLAND CHARTER DISTRICT,480140000000,TX-130801-130801001,OAKS ACADEMY,50,9/23/2019 0:00
TEXAS,48,4801405,TX-101862,HARMONY SCHOOL OF SCIENCE - HOUSTON,480141000000,TX-101862-101862002,HARMONY SCHOOL OF INNOVATION-SUGAR LAND,95,9/23/2019 0:00
TEXAS,48,4801405,TX-101862,HARMONY SCHOOL OF SCIENCE - HOUSTON,480141000000,TX-101862-101862004,HARMONY SCIENCE ACADEMY- BEAUMONT,90,9/23/2019 0:00
TEXAS,48,4801409,TX-226801,TEXAS LEADERSHIP,480141000000,TX-226801-226801001,TLC ACADEMY,95,9/23/2019 0:00
TEXAS,48,4801410,TX-123807,BOB HOPE SCHOOL,480141000000,TX-123807-123807001,BOB HOPE SCHOOL,95,9/23/2019 0:00
TEXAS,48,4801412,TX-015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,480141000000,TX-015833-015833001,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,80,9/23/2019 0:00
TEXAS,48,4801414,TX-227824,EAST AUSTIN COLLEGE PREP,480141000000,TX-227824-227824002,THE EAST AUSTIN COLLEGE PREP AT MLK,95,9/23/2019 0:00
TEXAS,48,4801421,TX-220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,480142000000,TX-220817-220817001,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,90,9/23/2019 0:00
TEXAS,48,4801422,TX-246801,MERIDIAN WORLD SCHOOL LLC,480142000000,TX-246801-246801001,MERIDIAN WORLD SCHOOL LLC,95,9/23/2019 0:00
TEXAS,48,4801429,TX-043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,480143000000,TX-043801-043801001,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,90,9/23/2019 0:00
TEXAS,48,4801434,TX-101868,THE PRO-VISION ACADEMY,480143000000,TX-101868-101868001,PRO-VISION H S,70,9/23/2019 0:00
TEXAS,48,4801440,TX-057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),480144000000,TX-057848-057848003,INTERNATIONAL LEADERSHIP OF TEXAS - GARLAND H S,95,9/23/2019 0:00
TEXAS,48,4801448,TX-227827,THE EXCEL CENTER (FOR ADULTS),480145000000,TX-227827-227827001,THE EXCEL CENTER (FOR ADULTS),25,9/23/2019 0:00
TEXAS,48,4807350,TX-021901,COLLEGE STATION ISD,480735000000,TX-021901-021901001,A & M CONS H S,90,9/23/2019 0:00
TEXAS,48,4807350,TX-021901,COLLEGE STATION ISD,480735000000,TX-021901-021901003,COLLEGE STATION H S,93,9/23/2019 0:00
TEXAS,48,4807380,TX-109901,ABBOTT ISD,480738000000,TX-109901-109901001,ABBOTT SCHOOL,80,9/23/2019 0:00
TEXAS,48,4807410,TX-095901,ABERNATHY ISD,480741000000,TX-095901-095901001,ABERNATHY H S,90,9/23/2019 0:00
TEXAS,48,4807440,TX-221901,ABILENE ISD,480744000000,TX-221901-221901001,ABILENE H S,91,9/23/2019 0:00
TEXAS,48,4807440,TX-221901,ABILENE ISD,480744000000,TX-221901-221901002,COOPER H S,92,9/23/2019 0:00
TEXAS,48,4807440,TX-221901,ABILENE ISD,480744000000,TX-221901-221901003,WOODSON CENTER FOR EXCELLENCE,85,9/23/2019 0:00
TEXAS,48,4807440,TX-221901,ABILENE ISD,480744000000,TX-221901-221901142,OCEANS BEHAVIORAL HEALTH,87,9/23/2019 0:00
TEXAS,48,4807440,TX-221901,ABILENE ISD,480744000000,TX-221901-221901010,ACADEMY FOR TECHNOLOGY ENGINEERING MATH & SCIENCE,95,9/23/2019 0:00
TEXAS,48,4807470,TX-014901,ACADEMY ISD,480747000000,TX-014901-014901001,ACADEMY H S,95,9/23/2019 0:00
TEXAS,48,4807500,TX-180903,ADRIAN ISD,480750000000,TX-180903-180903001,ADRIAN SCHOOL,50,9/23/2019 0:00
TEXAS,48,4807530,TX-178901,AGUA DULCE ISD,480753000000,TX-178901-178901001,AGUA DULCE H S,80,9/23/2019 0:00
TEXAS,48,4807590,TX-015901,ALAMO HEIGHTS ISD,480759000000,TX-015901-015901001,ALAMO HEIGHTS H S,97,9/23/2019 0:00
TEXAS,48,4807650,TX-250906,ALBA-GOLDEN ISD,480765000000,TX-250906-250906001,ALBA-GOLDEN H S,95,9/23/2019 0:00
TEXAS,48,4807680,TX-209901,ALBANY ISD,480768000000,TX-209901-209901001,ALBANY JR-SR H S,90,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902002,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,95,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902001,ALDINE H S,81,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902005,NIMITZ H S,87,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902004,EISENHOWER H S,83,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902108,LANE SCHOOL,10,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902003,MACARTHUR H S,82,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902008,VICTORY EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902012,DAVIS H S ALDINE,78,9/23/2019 0:00
TEXAS,48,4807710,TX-101902,ALDINE ISD,480771000000,TX-101902-101902013,HALL CENTER FOR EDUCATION,28,9/23/2019 0:00
TEXAS,48,4807780,TX-184907,ALEDO ISD,480778000000,TX-184907-184907001,ALEDO H S,99,9/23/2019 0:00
TEXAS,48,4807800,TX-125901,ALICE ISD,480780000000,TX-125901-125901001,ALICE H S,85,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903002,ELSIK H S,90,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903001,HASTINGS H S,89,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903199,ADMIN SERVICES,87,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903003,TAYLOR H S,88,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903005,ALIEF LEARNING CTR (6-12),87,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903011,CROSSROADS,87,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903012,ALIEF EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4807830,TX-101903,ALIEF ISD,480783000000,TX-101903-101903006,KERR H S,95,9/23/2019 0:00
TEXAS,48,4807890,TX-043901,ALLEN ISD,480789000000,TX-043901-043901001,ALLEN H S,96,9/23/2019 0:00
TEXAS,48,4807950,TX-022901,ALPINE ISD,480795000000,TX-022901-022901001,ALPINE H S,95,9/23/2019 0:00
TEXAS,48,4807980,TX-037901,ALTO ISD,480798000000,TX-037901-037901001,ALTO H S,90,9/23/2019 0:00
TEXAS,48,4808090,TX-020901,ALVIN ISD,480809000000,TX-020901-020901001,ALVIN H S,92,9/23/2019 0:00
TEXAS,48,4808090,TX-020901,ALVIN ISD,480809000000,TX-020901-020901002,MANVEL H S,95,9/23/2019 0:00
TEXAS,48,4808090,TX-020901,ALVIN ISD,480809000000,TX-020901-020901005,ASSETS,80,9/23/2019 0:00
TEXAS,48,4808100,TX-249901,ALVORD ISD,480810000000,TX-249901-249901001,ALVORD H S,90,9/23/2019 0:00
TEXAS,48,4808130,TX-188901,AMARILLO ISD,480813000000,TX-188901-188901001,AMARILLO H S,98,9/23/2019 0:00
TEXAS,48,4808130,TX-188901,AMARILLO ISD,480813000000,TX-188901-188901002,CAPROCK H S,91,9/23/2019 0:00
TEXAS,48,4808130,TX-188901,AMARILLO ISD,480813000000,TX-188901-188901138,NORTH HEIGHTS ALTER,75,9/23/2019 0:00
TEXAS,48,4808130,TX-188901,AMARILLO ISD,480813000000,TX-188901-188901004,PALO DURO H S,85,9/23/2019 0:00
TEXAS,48,4808130,TX-188901,AMARILLO ISD,480813000000,TX-188901-188901005,TASCOSA H S,90,9/23/2019 0:00
TEXAS,48,4808160,TX-140901,AMHERST ISD,480816000000,TX-140901-140901001,AMHERST SCHOOL,50,9/23/2019 0:00
TEXAS,48,4808190,TX-036901,ANAHUAC ISD,480819000000,TX-036901-036901001,ANAHUAC H S,95,9/23/2019 0:00
TEXAS,48,4808230,TX-093901,ANDERSON-SHIRO CISD,480823000000,TX-093901-093901001,ANDERSON-SHIRO JR/SR H S,90,9/23/2019 0:00
TEXAS,48,4808280,TX-002901,ANDREWS ISD,480828000000,TX-002901-002901001,ANDREWS H S,95,9/23/2019 0:00
TEXAS,48,4808280,TX-002901,ANDREWS ISD,480828000000,TX-002901-002901002,ANDREWS EDUCATION CENTER,70,9/23/2019 0:00
TEXAS,48,4808310,TX-020902,ANGLETON ISD,480831000000,TX-020902-020902001,ANGLETON H S,95,9/23/2019 0:00
TEXAS,48,4808340,TX-043902,ANNA ISD,480834000000,TX-043902-043902001,ANNA H S,93,9/23/2019 0:00
TEXAS,48,4808400,TX-127901,ANSON ISD,480840000000,TX-127901-127901001,ANSON H S,95,9/23/2019 0:00
TEXAS,48,4808430,TX-071906,ANTHONY ISD,480843000000,TX-071906-071906001,ANTHONY H S,90,9/23/2019 0:00
TEXAS,48,4808460,TX-110901,ANTON ISD,480846000000,TX-110901-110901001,ANTON SCHOOL,80,9/23/2019 0:00
TEXAS,48,4808490,TX-228905,APPLE SPRINGS ISD,480849000000,TX-228905-228905001,APPLE SPRINGS H S,50,9/23/2019 0:00
TEXAS,48,4808520,TX-109912,AQUILLA ISD,480852000000,TX-109912-109912001,AQUILLA SCHOOL,50,9/23/2019 0:00
TEXAS,48,4808550,TX-004901,ARANSAS COUNTY ISD,480855000000,TX-004901-004901001,ROCKPORT-FULTON H S,93,9/23/2019 0:00
TEXAS,48,4808580,TX-205901,ARANSAS PASS ISD,480858000000,TX-205901-205901001,ARANSAS PASS H S,90,9/23/2019 0:00
TEXAS,48,4808610,TX-005901,ARCHER CITY ISD,480861000000,TX-005901-005901001,ARCHER CITY H S,90,9/23/2019 0:00
TEXAS,48,4808670,TX-061910,ARGYLE ISD,480867000000,TX-061910-061910001,ARGYLE H S,95,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901001,ARLINGTON H S,93,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901002,SAM HOUSTON H S,76,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901003,LAMAR H S,80,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901005,MARTIN H S,96,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901007,TURNING POINT SECONDARY SCHOOL,87,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901006,VENTURE ALTER H S,62,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901009,SEGUIN H S,94,9/23/2019 0:00
TEXAS,48,4808700,TX-220901,ARLINGTON ISD,480870000000,TX-220901-220901004,BOWIE H S,91,9/23/2019 0:00
TEXAS,48,4808730,TX-212901,ARP ISD,480873000000,TX-212901-212901001,ARP H S,95,9/23/2019 0:00
TEXAS,48,4808870,TX-107901,ATHENS ISD,480887000000,TX-107901-107901001,ATHENS H S,94,9/23/2019 0:00
TEXAS,48,4808880,TX-034901,ATLANTA ISD,480888000000,TX-034901-034901001,ATLANTA H S,95,9/23/2019 0:00
TEXAS,48,4808910,TX-061907,AUBREY ISD,480891000000,TX-061907-061907001,AUBREY H S,95,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901009,ANDERSON H S,98,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901002,AUSTIN H S,96,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901008,CROCKETT H S,95,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901004,LANIER H S,96,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901005,MCCALLUM H S,96,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901006,REAGAN H S,98,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901007,TRAVIS H S,95,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901251,ROSEDALE,20,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901013,BOWIE H S,98,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901015,GARZA INDEPENDENCE H S,40,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901017,AKINS H S,95,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901028,RICHARDS SCH FOR YOUNG WOMEN LEADERS,95,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901014,LBJ HIGH SCHOOL,90,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901018,LASA H S,99,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901019,EASTSIDE MEMORIAL AT THE JOHNSTON CAMPUS,90,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901026,GRADUATION PREP ACADEMY LANIER,40,9/23/2019 0:00
TEXAS,48,4808940,TX-227901,AUSTIN ISD,480894000000,TX-227901-227901025,GRADUATION PREP ACADEMY TRAVIS,25,9/23/2019 0:00
TEXAS,48,4809000,TX-196901,AUSTWELL-TIVOLI ISD,480900000000,TX-196901-196901001,AUSTWELL-TIVOLI H S,50,9/23/2019 0:00
TEXAS,48,4809030,TX-070901,AVALON ISD,480903000000,TX-070901-070901001,AVALON SCHOOL,80,9/23/2019 0:00
TEXAS,48,4809060,TX-194902,AVERY ISD,480906000000,TX-194902-194902001,AVERY H S,90,9/23/2019 0:00
TEXAS,48,4809090,TX-034902,AVINGER ISD,480909000000,TX-034902-034902001,AVINGER SCHOOL,87,9/23/2019 0:00
TEXAS,48,4809150,TX-161918,AXTELL ISD,480915000000,TX-161918-161918001,AXTELL H S,90,9/23/2019 0:00
TEXAS,48,4809200,TX-220915,AZLE ISD,480920000000,TX-220915-220915001,AZLE H S,99,9/23/2019 0:00
TEXAS,48,4809200,TX-220915,AZLE ISD,480920000000,TX-220915-220915003,AZLE HORNET ACADEMY,80,9/23/2019 0:00
TEXAS,48,4809280,TX-030903,BAIRD ISD,480928000000,TX-030903-030903001,BAIRD H S,80,9/23/2019 0:00
TEXAS,48,4809300,TX-200901,BALLINGER ISD,480930000000,TX-200901-200901001,BALLINGER H S,90,9/23/2019 0:00
TEXAS,48,4809330,TX-195902,BALMORHEA ISD,480933000000,TX-195902-195902001,BALMORHEA SCHOOL,50,9/23/2019 0:00
TEXAS,48,4809360,TX-010902,BANDERA ISD,480936000000,TX-010902-010902001,BANDERA H S,85,9/23/2019 0:00
TEXAS,48,4809390,TX-025901,BANGS ISD,480939000000,TX-025901-025901001,BANGS H S,95,9/23/2019 0:00
TEXAS,48,4809410,TX-178913,BANQUETE ISD,480941000000,TX-178913-178913001,BANQUETE H S,95,9/23/2019 0:00
TEXAS,48,4809450,TX-036902,BARBERS HILL ISD,480945000000,TX-036902-036902001,BARBERS HILL H S,98,9/23/2019 0:00
TEXAS,48,4809540,TX-014902,BARTLETT ISD,480954000000,TX-014902-014902001,BARTLETT SCHOOLS,80,9/23/2019 0:00
TEXAS,48,4809570,TX-011901,BASTROP ISD,480957000000,TX-011901-011901001,BASTROP H S,98,9/23/2019 0:00
TEXAS,48,4809570,TX-011901,BASTROP ISD,480957000000,TX-011901-011901002,CEDAR CREEK H S,94,9/23/2019 0:00
TEXAS,48,4809570,TX-011901,BASTROP ISD,480957000000,TX-011901-011901022,GENESIS H S,85,9/23/2019 0:00
TEXAS,48,4809630,TX-158901,BAY CITY ISD,480963000000,TX-158901-158901001,BAY CITY H S,91,9/23/2019 0:00
TEXAS,48,4809670,TX-123910,BEAUMONT ISD,480967000000,TX-123910-123910008,WEST BROOK SR H S,90,9/23/2019 0:00
TEXAS,48,4809670,TX-123910,BEAUMONT ISD,480967000000,TX-123910-123910012,PAUL A BROWN ALTERNATIVE CENTER,45,9/23/2019 0:00
TEXAS,48,4809690,TX-183901,BECKVILLE ISD,480969000000,TX-183901-183901001,BECKVILLE JR-SR HIGH SCHOOL,90,9/23/2019 0:00
TEXAS,48,4809720,TX-013901,BEEVILLE ISD,480972000000,TX-013901-013901001,A C JONES H S,92,9/23/2019 0:00
TEXAS,48,4809750,TX-039904,BELLEVUE ISD,480975000000,TX-039904-039904001,BELLEVUE SCHOOL,50,9/23/2019 0:00
TEXAS,48,4809780,TX-091901,BELLS ISD,480978000000,TX-091901-091901001,BELLS H S,95,9/23/2019 0:00
TEXAS,48,4809810,TX-008901,BELLVILLE ISD,480981000000,TX-008901-008901001,BELLVILLE H S,95,9/23/2019 0:00
TEXAS,48,4809860,TX-014903,BELTON ISD,480986000000,TX-014903-014903001,BELTON H S,95,9/23/2019 0:00
TEXAS,48,4809860,TX-014903,BELTON ISD,480986000000,TX-014903-014903005,BELTON NEW TECH H S AT WASKOW,95,9/23/2019 0:00
TEXAS,48,4809870,TX-125902,BEN BOLT-PALITO BLANCO ISD,480987000000,TX-125902-125902001,BEN BOLT-PALITO BLANCO H S,90,9/23/2019 0:00
TEXAS,48,4809980,TX-138904,BENJAMIN ISD,480998000000,TX-138904-138904001,BENJAMIN SCHOOL,50,9/23/2019 0:00
TEXAS,48,4810140,TX-230901,BIG SANDY ISD,481014000000,TX-230901-230901001,BIG SANDY H S,90,9/23/2019 0:00
TEXAS,48,4810170,TX-187901,BIG SANDY ISD,481017000000,TX-187901-187901001,BIG SANDY SCHOOL,90,9/23/2019 0:00
TEXAS,48,4810200,TX-114901,BIG SPRING ISD,481020000000,TX-114901-114901001,BIG SPRING H S,89,9/23/2019 0:00
TEXAS,48,4810230,TX-220902,BIRDVILLE ISD,481023000000,TX-220902-220902001,HALTOM H S,93,9/23/2019 0:00
TEXAS,48,4810230,TX-220902,BIRDVILLE ISD,481023000000,TX-220902-220902002,RICHLAND H S,96,9/23/2019 0:00
TEXAS,48,4810230,TX-220902,BIRDVILLE ISD,481023000000,TX-220902-220902010,BIRDVILLE H S,97,9/23/2019 0:00
TEXAS,48,4810230,TX-220902,BIRDVILLE ISD,481023000000,TX-220902-220902012,SHANNON H S,45,9/23/2019 0:00
TEXAS,48,4810260,TX-178902,BISHOP CISD,481026000000,TX-178902-178902001,BISHOP H S,95,9/23/2019 0:00
TEXAS,48,4810320,TX-016902,BLANCO ISD,481032000000,TX-016902-016902001,BLANCO H S,95,9/23/2019 0:00
TEXAS,48,4810350,TX-116915,BLAND ISD,481035000000,TX-116915-116915001,BLAND H S,90,9/23/2019 0:00
TEXAS,48,4810380,TX-025904,BLANKET ISD,481038000000,TX-025904-025904001,BLANKET SCHOOL,50,9/23/2019 0:00
TEXAS,48,4810440,TX-034909,BLOOMBURG ISD,481044000000,TX-034909-034909001,BLOOMBURG H S,80,9/23/2019 0:00
TEXAS,48,4810470,TX-175902,BLOOMING GROVE ISD,481047000000,TX-175902-175902001,BLOOMING GROVE H S,95,9/23/2019 0:00
TEXAS,48,4810500,TX-235901,BLOOMINGTON ISD,481050000000,TX-235901-235901001,BLOOMINGTON H S,70,9/23/2019 0:00
TEXAS,48,4810590,TX-043917,BLUE RIDGE ISD,481059000000,TX-043917-043917001,BLUE RIDGE H S,90,9/23/2019 0:00
TEXAS,48,4810650,TX-109913,BLUM ISD,481065000000,TX-109913-109913001,BLUM ISD,80,9/23/2019 0:00
TEXAS,48,4810710,TX-130901,BOERNE ISD,481071000000,TX-130901-130901001,BOERNE H S,98,9/23/2019 0:00
TEXAS,48,4810710,TX-130901,BOERNE ISD,481071000000,TX-130901-130901002,BOERNE - SAMUEL V CHAMPION H S,99,9/23/2019 0:00
TEXAS,48,4810740,TX-116916,BOLES ISD,481074000000,TX-116916-116916001,BOLES H S,90,9/23/2019 0:00
TEXAS,48,4810780,TX-241901,BOLING ISD,481078000000,TX-241901-241901001,BOLING H S,95,9/23/2019 0:00
TEXAS,48,4810800,TX-074903,BONHAM ISD,481080000000,TX-074903-074903001,BONHAM H S,90,9/23/2019 0:00
TEXAS,48,4810830,TX-148901,BOOKER ISD,481083000000,TX-148901-148901001,BOOKER JH/H S,80,9/23/2019 0:00
TEXAS,48,4810860,TX-017901,BORDEN COUNTY ISD,481086000000,TX-017901-017901001,BORDEN COUNTY SCHOOL,50,9/23/2019 0:00
TEXAS,48,4810890,TX-117901,BORGER ISD,481089000000,TX-117901-117901001,BORGER H S,97,9/23/2019 0:00
TEXAS,48,4810910,TX-161923,BOSQUEVILLE ISD,481091000000,TX-161923-161923001,BOSQUEVILLE H S,90,9/23/2019 0:00
TEXAS,48,4810950,TX-185901,BOVINA ISD,481095000000,TX-185901-185901001,BOVINA H S,80,9/23/2019 0:00
TEXAS,48,4810990,TX-169901,BOWIE ISD,481099000000,TX-169901-169901001,BOWIE H S,95,9/23/2019 0:00
TEXAS,48,4811010,TX-249902,BOYD ISD,481101000000,TX-249902-249902001,BOYD H S,95,9/23/2019 0:00
TEXAS,48,4811040,TX-180901,BOYS RANCH ISD,481104000000,TX-180901-180901001,BOYS RANCH H S,90,9/23/2019 0:00
TEXAS,48,4811070,TX-136901,BRACKETT ISD,481107000000,TX-136901-136901001,BRACKETT H S,90,9/23/2019 0:00
TEXAS,48,4811110,TX-160901,BRADY ISD,481111000000,TX-160901-160901001,BRADY H S,95,9/23/2019 0:00
TEXAS,48,4811190,TX-020905,BRAZOSPORT ISD,481119000000,TX-020905-020905001,BRAZOSPORT H S,89,9/23/2019 0:00
TEXAS,48,4811190,TX-020905,BRAZOSPORT ISD,481119000000,TX-020905-020905002,BRAZOSWOOD H S,92,9/23/2019 0:00
TEXAS,48,4811190,TX-020905,BRAZOSPORT ISD,481119000000,TX-020905-020905006,B-SUCCESS ACADEMY - AEC,50,9/23/2019 0:00
TEXAS,48,4811220,TX-215901,BRECKENRIDGE ISD,481122000000,TX-215901-215901001,BRECKENRIDGE H S,85,9/23/2019 0:00
TEXAS,48,4811250,TX-198901,BREMOND ISD,481125000000,TX-198901-198901001,BREMOND H S,90,9/23/2019 0:00
TEXAS,48,4811280,TX-239901,BRENHAM ISD,481128000000,TX-239901-239901001,BRENHAM H S,94,9/23/2019 0:00
TEXAS,48,4811310,TX-181901,BRIDGE CITY ISD,481131000000,TX-181901-181901001,BRIDGE CITY H S,96,9/23/2019 0:00
